,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
0,2007,2007-07-07,10,,Sergio da Silva Carvalho,24923.0,,Botafogo,Atlético-PR,,,1.0,11.0,,,,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
1,2007,2007-07-22,13,,Antonio Hora Filho,10171.0,,Fluminense,Goiás EC,,,8.0,2.0,,,,,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
2,2007,2007-07-27,14,,Luiz Alberto Sardinha Bites,0.0,,Botafogo,Juventude,,,1.0,18.0,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,
3,2007,2007-08-02,16,,Lourival Dias Lima Filho,13314.0,,Botafogo,América-RN,,,1.0,20.0,,,,,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,
4,2007,2007-07-20,12,,Leonardo Gaciba da Silva,45000.0,,Flamengo,Paraná,Ney Franco,Pintado,7.0,10.0,1750000.0,600000.0,25.6,28.8,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,
5,2007,2007-10-21,32,,Wilson Souza de Mendonça,48704.0,,Atlético-MG,Vasco da Gama,Emerson Leão,Celso Roth,14.0,8.0,4000000.0,4000000.0,25.3,25.9,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
6,2007,2007-11-11,36,,Paulo César de Oliveira,39393.0,,Atlético-MG,Juventude,Emerson Leão,Beto Almeida,14.0,19.0,3050000.0,1600000.0,25.6,26.2,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
7,2007,2007-11-28,37,,Djalma José Beltrami Teixeira,40743.0,,Atlético-MG,Goiás EC,Emerson Leão,Márcio Araújo,11.0,17.0,8550000.0,3500000.0,25.1,27.1,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
8,2007,2007-07-29,15,,Héber Lopes,6654.0,,Fluminense,Figueirense FC,Renato Gaúcho,Mário Sérgio,8.0,16.0,5200000.0,350000.0,26.1,24.1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
9,2007,2007-10-03,29,,Wagner Tardelli Azevedo,8110.0,,Cruzeiro,Santos FC,Dorival Júnior,Vanderlei Luxemburgo,2.0,4.0,8550000.0,15800000.0,23.6,26.9,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
10,2007,2007-10-27,33,,Paulo César de Oliveira,24676.0,,Cruzeiro,Atlético-PR,Dorival Júnior,Ney Franco,3.0,10.0,18500000.0,5050000.0,22.9,26.1,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,2007,2007-07-04,9,Allianz Parque,Domingos de Jesus Viana Filho,13049.0,,Palmeiras,América-RN,,,13.0,20.0,,,,,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,
12,2007,2007-05-20,2,Allianz Parque,Lourival Dias Lima Filho,19047.0,,Palmeiras,Figueirense FC,Caio Júnior,Mário Sérgio,4.0,18.0,3750000.0,50000.0,26.6,23.2,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,
13,2007,2007-06-03,4,Allianz Parque,Wagner Tardelli Azevedo,13381.0,,Palmeiras,Cruzeiro,Caio Júnior,Dorival Júnior,4.0,18.0,3000000.0,100000.0,26.5,23.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,
14,2007,2007-06-10,5,Allianz Parque,Evandro Rogerio Roman,21322.0,,Palmeiras,Botafogo,Caio Júnior,Cuca,7.0,1.0,3750000.0,300000.0,24.9,27.2,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,2007,2007-06-24,7,Allianz Parque,Álvaro Azeredo Quelhas,17552.0,,Palmeiras,Atlético-PR,Caio Júnior,Antônio Lopes,11.0,10.0,2500000.0,1650000.0,26.9,24.5,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,
16,2007,2007-07-20,12,Allianz Parque,Salvio Fagundes Filho,18662.0,,Palmeiras,Santos FC,Caio Júnior,Vanderlei Luxemburgo,4.0,14.0,5750000.0,7500000.0,26.5,25.1,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,
17,2007,2007-07-26,14,Allianz Parque,Evandro Rogerio Roman,6389.0,,Palmeiras,Vasco da Gama,Caio Júnior,Celso Roth,9.0,6.0,5750000.0,800000.0,26.4,26.4,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,
18,2007,2007-08-02,16,Allianz Parque,Alício Pena Junior,12009.0,,Palmeiras,Sport Recife,Caio Júnior,Geninho,8.0,17.0,3250000.0,1500000.0,25.6,28.9,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,
19,2007,2007-08-10,18,Allianz Parque,William Marcelo Souza Nery,15436.0,,Palmeiras,Internacional,Caio Júnior,Alexandre Gallo,6.0,12.0,5750000.0,3050000.0,27.4,28.8,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,2007,2007-08-19,20,Allianz Parque,Héber Lopes,23550.0,,Palmeiras,Flamengo,Caio Júnior,Joel Santana,5.0,10.0,5000000.0,8100000.0,27.4,24.4,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
21,2007,2007-09-09,25,Allianz Parque,Leonardo Gaciba da Silva,18576.0,,Palmeiras,Goiás EC,Caio Júnior,Paulo Bonamigo,7.0,10.0,2500000.0,500000.0,25.9,28.3,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
22,2007,2007-10-03,29,Allianz Parque,Carlos Simon,8980.0,,Palmeiras,Náutico,Caio Júnior,Roberto Fernandes,5.0,13.0,4750000.0,2700000.0,25.9,28.4,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,2007,2007-10-06,30,Allianz Parque,Héber Lopes,22667.0,,Palmeiras,Grêmio,Caio Júnior,Mano Menezes,5.0,4.0,13200000.0,18800000.0,25.2,25.8,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
24,2007,2007-10-20,32,Allianz Parque,Wagner Tardelli Azevedo,26739.0,,Palmeiras,Paraná,Caio Júnior,Saulo Freitas,4.0,18.0,15200000.0,6000000.0,25.7,24.9,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
25,2007,2007-11-01,34,Allianz Parque,Sergio da Silva Carvalho,16577.0,,Palmeiras,Juventude,Caio Júnior,Beto Almeida,3.0,19.0,14200000.0,1750000.0,26.1,27.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,
