,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
5090,2021,2021-05-30,1,Estádio Jornalista Mário Filho,Anderson Daronco,0.0,78838.0,Flamengo,Palmeiras,Rogério Ceni,Abel Ferreira,7.0,18.0,81250000.0,61600000.0,30.5,27.9,1.0,0.0,0.0,0.0,3.0,4.0,25.0,21.0,21.0,25.0,4.0,8.0,0.0,3.0,14.0,12.0,3.0,6.0
5091,2021,2021-06-13,3,Estádio Jornalista Mário Filho,Ramon Abatti,0.0,78838.0,Flamengo,América-MG,Rogério Ceni,Lisca,6.0,19.0,51200000.0,5130000.0,28.5,29.0,2.0,0.0,1.0,0.0,4.0,2.0,17.0,18.0,17.0,16.0,1.0,4.0,3.0,1.0,20.0,9.0,8.0,5.0
5092,2021,2021-06-20,5,Estádio Jornalista Mário Filho,Braulio da Silva Machado,0.0,78838.0,Flamengo,RB Bragantino,Rogério Ceni,Maurício Barbieri,5.0,4.0,51200000.0,26400000.0,28.5,25.1,2.0,3.0,1.0,1.0,14.0,2.0,15.0,13.0,13.0,14.0,1.0,7.0,0.0,2.0,20.0,9.0,6.0,3.0
5093,2021,2021-06-24,6,Estádio Jornalista Mário Filho,Anderson Daronco,0.0,78838.0,Flamengo,Fortaleza,Rogério Ceni,Juan Pablo Vojvoda,8.0,2.0,62200000.0,11200000.0,28.9,28.5,2.0,1.0,2.0,0.0,11.0,2.0,18.0,15.0,15.0,18.0,4.0,4.0,1.0,2.0,19.0,10.0,8.0,3.0
5094,2021,2021-07-04,9,Neo Química Arena ,Luiz Flávio de Oliveira ,0.0,49208.0,Flamengo,Fluminense,Rogério Ceni,Roger Machado,5.0,13.0,47000000.0,17700000.0,27.9,27.5,0.0,1.0,0.0,0.0,6.0,5.0,11.0,15.0,15.0,10.0,4.0,4.0,0.0,2.0,21.0,11.0,9.0,3.0
5095,2021,2021-07-11,11,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,0.0,78838.0,Flamengo,Chapecoense,Maurício Souza,Jair Ventura,8.0,20.0,60550000.0,3980000.0,28.7,26.0,2.0,1.0,0.0,0.0,11.0,1.0,19.0,16.0,15.0,18.0,3.0,5.0,0.0,2.0,24.0,13.0,9.0,6.0
5096,2021,2021-07-25,13,Estádio Jornalista Mário Filho,Felipe Fernandes,0.0,78838.0,Flamengo,São Paulo,Renato Portaluppi,Hernán Crespo,6.0,16.0,75800000.0,27550000.0,30.0,25.8,5.0,1.0,0.0,0.0,7.0,4.0,23.0,16.0,16.0,21.0,5.0,4.0,2.0,4.0,12.0,18.0,4.0,7.0
5097,2021,2021-08-08,15,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,0.0,78838.0,Flamengo,Internacional,Renato Portaluppi,Diego Aguirre,5.0,14.0,72350000.0,34450000.0,30.9,27.7,0.0,4.0,0.0,2.0,7.0,2.0,9.0,15.0,15.0,9.0,1.0,7.0,1.0,0.0,11.0,9.0,4.0,3.0
5098,2021,2021-08-15,16,Estádio General Sylvio Raulino de Oliveira,Raphael Claus,0.0,5000.0,Flamengo,Sport Recife,Renato Portaluppi,Umberto Louzer,5.0,15.0,66950000.0,5380000.0,29.3,26.2,2.0,0.0,1.0,0.0,6.0,2.0,14.0,11.0,9.0,11.0,3.0,8.0,2.0,0.0,17.0,4.0,7.0,1.0
5099,2021,2021-11-06,19,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,17717.0,78838.0,Flamengo,Atlético-GO,Renato Portaluppi,Eduardo Souza,3.0,7.0,68250000.0,8380000.0,29.4,27.4,2.0,0.0,1.0,0.0,9.0,7.0,10.0,15.0,15.0,9.0,2.0,5.0,4.0,2.0,23.0,10.0,8.0,4.0
5100,2021,2021-09-20,21,Estádio Jornalista Mário Filho,Marielson Alves Silva,6446.0,78838.0,Flamengo,Grêmio,Renato Portaluppi,Luiz Felipe Scolari,2.0,18.0,67450000.0,40800000.0,29.0,26.4,0.0,1.0,0.0,1.0,2.0,4.0,16.0,17.0,17.0,14.0,4.0,1.0,2.0,0.0,9.0,11.0,6.0,5.0
5101,2021,2021-10-03,23,Estádio Jornalista Mário Filho,Savio Pereira Sampaio,8843.0,78838.0,Flamengo,Athletico-PR,Renato Portaluppi,Toni Oliveira,3.0,9.0,82950000.0,22350000.0,30.1,25.1,3.0,0.0,3.0,0.0,2.0,3.0,13.0,14.0,14.0,13.0,2.0,1.0,1.0,2.0,11.0,9.0,6.0,3.0
5102,2021,2021-10-14,26,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,7282.0,78838.0,Flamengo,Juventude,Renato Portaluppi,Marquinhos Santos,2.0,16.0,59500000.0,6200000.0,27.6,29.0,3.0,1.0,3.0,0.0,6.0,6.0,17.0,14.0,13.0,17.0,1.0,3.0,0.0,1.0,14.0,10.0,4.0,7.0
5103,2021,2021-10-18,27,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,7711.0,78838.0,Flamengo,Cuiabá-MT,,,2.0,9.0,66500000.0,6800000.0,28.1,29.4,0.0,0.0,0.0,0.0,12.0,2.0,12.0,7.0,5.0,12.0,0.0,4.0,1.0,2.0,16.0,2.0,7.0,1.0
5104,2021,2021-10-31,29,Estádio Jornalista Mário Filho,Anderson Daronco,24696.0,78838.0,Flamengo,Atlético-MG,Renato Portaluppi,Cuca,2.0,1.0,63350000.0,54500000.0,28.6,27.9,1.0,0.0,1.0,0.0,2.0,7.0,22.0,19.0,17.0,22.0,2.0,2.0,1.0,1.0,8.0,16.0,5.0,10.0
5105,2021,2021-11-11,31,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,9488.0,78838.0,Flamengo,EC Bahia,Renato Portaluppi,Guto Ferreira,3.0,15.0,64400000.0,10650000.0,27.5,28.0,3.0,0.0,1.0,0.0,8.0,3.0,14.0,9.0,8.0,14.0,2.0,3.0,3.0,2.0,17.0,7.0,5.0,2.0
5106,2021,2021-11-18,33,Estádio Jornalista Mário Filho,Anderson Daronco,48981.0,78838.0,Flamengo,Corinthians,Renato Portaluppi,Sylvinho,2.0,4.0,37450000.0,32650000.0,25.7,30.5,1.0,0.0,0.0,0.0,8.0,1.0,15.0,8.0,8.0,15.0,1.0,5.0,2.0,0.0,22.0,6.0,10.0,4.0
