,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
0,2014,2014-05-18,5,Arena do Grêmio,Sandro Ricci,19328.0,60540.0,Grêmio,Fluminense,Enderson Moreira,Cristóvão Borges,7.0,2.0,19000000.0,34200000.0,24.9,28.8,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1,2014,2014-06-01,9,Estádio Alfredo Jaconi,Jailson Macedo Freitas,15136.0,23000.0,Grêmio,Palmeiras,Enderson Moreira,Alberto Valentim,7.0,9.0,21850000.0,5600000.0,25.6,26.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2,2014,2014-07-17,10,Arena do Grêmio,Luiz Flávio de Oliveira,24449.0,60540.0,Grêmio,Goiás EC,Enderson Moreira,Ricardo Drubscky,6.0,7.0,26900000.0,2950000.0,26.0,25.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
3,2014,2014-07-27,12,Arena do Grêmio,Ricardo Marques Ribeiro,19944.0,60540.0,Grêmio,Coritiba FC,Enderson Moreira,Celso Roth,7.0,18.0,26900000.0,4600000.0,26.7,27.3,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,
4,2014,2014-08-24,17,Arena do Grêmio,Héber Lopes,30117.0,60540.0,Grêmio,Corinthians,Luiz Felipe Scolari,Mano Menezes,10.0,3.0,26650000.0,32800000.0,26.8,27.6,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5,2014,2014-08-31,18,Arena do Grêmio,Péricles Bassols Pegado Cortez,12607.0,60540.0,Grêmio,EC Bahia,Luiz Felipe Scolari,Gilson Kleina,7.0,18.0,26750000.0,7050000.0,27.0,27.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
6,2014,2014-09-11,20,Arena do Grêmio,Marcelo de Lima Henrique,11584.0,60540.0,Grêmio,Atlético-PR,Luiz Felipe Scolari,Claudinei Oliveira,6.0,10.0,18400000.0,9200000.0,26.2,23.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
7,2014,2014-09-19,22,Arena do Grêmio,Ricardo Marques Ribeiro,18834.0,60540.0,Grêmio,Santos FC,Luiz Felipe Scolari,Enderson Moreira,6.0,9.0,17250000.0,34850000.0,24.7,26.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
8,2014,2014-10-04,26,Arena do Grêmio,Felipe Gomes da Silva,43653.0,60540.0,Grêmio,São Paulo,Luiz Felipe Scolari,Muricy Ramalho,5.0,3.0,19350000.0,36850000.0,26.8,28.8,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
9,2014,2014-12-07,38,Arena do Grêmio,Luiz Flávio de Oliveira,13713.0,60540.0,Grêmio,Flamengo,Luiz Felipe Scolari,Vanderlei Luxemburgo,7.0,9.0,19400000.0,9100000.0,25.8,24.9,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,
