,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
25,2016,2016-06-23,10,Estádio Municipal Radialista Mário Helênio,Emerson de Almeida Ferreira,2797.0,31863.0,Botafogo,Figueirense FC,,,18.0,12.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
26,2016,2016-07-03,13,Estádio Municipal Radialista Mário Helênio,Braulio da Silva Machado,5033.0,31863.0,Botafogo,Santa Cruz,,,18.0,19.0,,,,,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,
27,2016,2016-07-31,17,Estádio Olímpico Nilton Santos,Héber Lopes,8477.0,46931.0,Botafogo,Palmeiras,,,18.0,1.0,,,,,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,
28,2016,2016-09-04,19,Estádio Olímpico Nilton Santos,Wagner Reway,5199.0,46931.0,Botafogo,Grêmio,Jair Ventura,Roger Machado,16.0,4.0,8700000.0,35500000.0,26.5,27.3,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,
29,2016,2016-08-21,21,Estádio Municipal Radialista Mário Helênio,Jean Pierre Goncalves Lima,4771.0,31863.0,Botafogo,Sport Recife,Jair Ventura,Oswaldo de Oliveira,13.0,11.0,9100000.0,15900000.0,26.2,27.7,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
30,2016,2016-09-07,23,Estádio Olímpico Nilton Santos,Rodolpho Toski Marques,10156.0,46931.0,Botafogo,Fluminense,Jair Ventura,Levir Culpi,11.0,7.0,7850000.0,26000000.0,28.0,28.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
31,2016,2016-10-01,28,Estádio Luso Brasileiro,Caio Max Augusto Vieira,9123.0,20000.0,Botafogo,Corinthians,Jair Ventura,Alessandro,10.0,7.0,8250000.0,17500000.0,26.5,25.3,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,
32,2016,2016-10-13,30,Estádio Luso Brasileiro,Marielson Alves Silva,10176.0,15000.0,Botafogo,Internacional,Jair Ventura,Celso Roth,7.0,17.0,7750000.0,23000000.0,27.0,26.2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
33,2016,2016-10-16,31,Estádio Luso Brasileiro,Wagner Reway,14595.0,20000.0,Botafogo,Atlético-MG,Jair Ventura,Marcelo Oliveira,5.0,3.0,8900000.0,33000000.0,27.7,29.6,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,2016,2016-10-29,33,Estádio Olímpico Nilton Santos,Luiz Flávio de Oliveira,15170.0,46931.0,Botafogo,Coritiba FC,Jair Ventura,Paulo César Carpegiani,5.0,14.0,9150000.0,11350000.0,27.1,27.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
35,2016,2016-11-26,37,Estádio Olímpico Nilton Santos,Wilton Sampaio,12069.0,46931.0,Botafogo,Ponte Preta,Jair Ventura,Eduardo Baptista,6.0,11.0,9100000.0,10200000.0,26.7,25.7,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,2016,2016-07-03,13,Estádio Governador Magalhães Pinto,Péricles Bassols Pegado Cortez,43821.0,57483.0,Cruzeiro,EC Vitória,,,14.0,13.0,,,,,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,
37,2016,2016-07-12,14,Estádio Governador Magalhães Pinto,Anderson Daronco,32042.0,57483.0,Cruzeiro,Atlético-PR,,,14.0,7.0,,,,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,
38,2016,2016-08-28,22,Estádio Governador Magalhães Pinto,Sandro Ricci,46591.0,57483.0,Cruzeiro,Santa Cruz,Mano Menezes,Doriva,17.0,19.0,31600000.0,8850000.0,27.7,29.2,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
39,2016,2016-09-11,24,Estádio Governador Magalhães Pinto,Rafael Traci,26611.0,57483.0,Cruzeiro,Botafogo,Mano Menezes,Jair Ventura,13.0,10.0,33100000.0,9100000.0,28.5,27.7,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,
40,2016,2016-10-02,28,Estádio Governador Magalhães Pinto,Elmo Alves Resende Cunha,16618.0,57483.0,Cruzeiro,Grêmio,Mano Menezes,Renato Gaúcho,17.0,8.0,25650000.0,29600000.0,29.3,25.9,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
41,2016,2016-10-09,29,Estádio Governador Magalhães Pinto,Anderson Daronco,15425.0,57483.0,Cruzeiro,Ponte Preta,Mano Menezes,Eduardo Baptista,16.0,10.0,26150000.0,11650000.0,28.7,28.5,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
42,2016,2016-10-16,31,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,14761.0,57483.0,Cruzeiro,Chapecoense,Mano Menezes,Caio Júnior,13.0,11.0,27850000.0,11250000.0,29.2,29.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
43,2016,2016-11-20,36,Estádio Governador Magalhães Pinto,Héber Lopes,13902.0,57483.0,Cruzeiro,Santos FC,Mano Menezes,Dorival Júnior,11.0,2.0,34000000.0,27300000.0,26.9,28.1,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,
44,2016,2016-05-14,1,Estádio General Sílvio Raulino de Oliveira,Marcelo Aparecido Ribeiro de Souza,7863.0,20000.0,Flamengo,Sport Recife,Muricy Ramalho,Oswaldo de Oliveira,5.0,18.0,27900000.0,19500000.0,27.5,28.2,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
45,2016,2016-06-03,5,Estádio General Sílvio Raulino de Oliveira,Igor Junior Benevenuto,6164.0,20000.0,Flamengo,EC Vitória,Zé Ricardo,Vágner Mancini,5.0,10.0,24250000.0,10750000.0,24.2,27.1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
46,2016,2016-06-26,11,Estádio Jornalista Mário Filho,Luís Máximo,25941.0,78838.0,Flamengo,Fluminense,Zé Ricardo,Levir Culpi,4.0,12.0,23100000.0,24750000.0,27.7,28.6,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
47,2016,2016-06-30,12,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,21000.0,78838.0,Flamengo,Internacional,Zé Ricardo,Argel Fucks,6.0,2.0,23350000.0,27950000.0,27.2,26.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
48,2016,2016-07-10,14,Estádio Jornalista Mário Filho,Marielson Alves Silva,23390.0,78838.0,Flamengo,Atlético-MG,Zé Ricardo,Marcelo Oliveira,8.0,6.0,21600000.0,39750000.0,26.8,27.7,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
49,2016,2016-07-26,16,Estádio Jornalista Mário Filho,Rodrigo Batista Raposo,16523.0,78838.0,Flamengo,América-MG,Zé Ricardo,Enderson Moreira,6.0,20.0,27250000.0,7750000.0,28.9,28.7,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
50,2016,2016-08-06,19,Estádio Jornalista Mário Filho,Emerson de Almeida Ferreira,19036.0,78838.0,Flamengo,Atlético-PR,Zé Ricardo,Paulo Autuori,6.0,7.0,24850000.0,19000000.0,28.9,25.2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
51,2016,2016-08-21,21,Estádio Nacional de Brasília Mané Garrincha,Raphael Claus,22552.0,71400.0,Flamengo,Grêmio,Zé Ricardo,Roger Machado,6.0,3.0,24850000.0,30000000.0,27.9,27.1,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,2016,2016-09-08,23,Estádio Jornalista Mário Filho,Franscisco Carlos do Nascimento,16358.0,78838.0,Flamengo,Ponte Preta,Zé Ricardo,Eduardo Baptista,2.0,8.0,25600000.0,10400000.0,27.9,29.2,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,2016,2016-09-18,26,Estádio Municipal Paulo Machado de Carvalho,João Luís Oliveira,29605.0,35000.0,Flamengo,Figueirense FC,Zé Ricardo,Tuca Guimarães,2.0,17.0,24850000.0,10000000.0,27.2,25.7,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
54,2016,2016-11-05,34,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,49382.0,78838.0,Flamengo,Botafogo,Zé Ricardo,Jair Ventura,2.0,5.0,24100000.0,8900000.0,28.8,27.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
55,2016,2016-11-27,37,Estádio Jornalista Mário Filho,Eduardo Tomaz de Aquino Valadão,37615.0,78838.0,Flamengo,Santos FC,Zé Ricardo,Dorival Júnior,3.0,2.0,26100000.0,26700000.0,28.6,28.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
56,2016,2016-05-14,1,Allianz Parque,Bruno Arleu de Araújo,33629.0,43600.0,Palmeiras,Atlético-PR,Cuca,Paulo Autuori,1.0,20.0,22950000.0,19750000.0,26.6,25.2,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,
57,2016,2016-05-26,3,Allianz Parque,Sandro Ricci,28534.0,43600.0,Palmeiras,Fluminense,Cuca,Levir Culpi,8.0,3.0,25450000.0,31500000.0,25.9,29.8,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
58,2016,2016-06-12,7,Allianz Parque,Raphael Claus,39935.0,43600.0,Palmeiras,Corinthians,Cuca,Tite,4.0,1.0,25250000.0,31250000.0,28.0,27.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
59,2016,2016-06-18,9,Allianz Parque,Eduardo Tomaz de Aquino Valadão,34162.0,43600.0,Palmeiras,Santa Cruz,Cuca,Milton Mendes,2.0,10.0,32250000.0,7250000.0,27.9,28.8,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,
60,2016,2016-06-22,10,Allianz Parque,Péricles Bassols Pegado Cortez,27429.0,43600.0,Palmeiras,América-MG,Cuca,Sérgio Vieira,1.0,19.0,32250000.0,7000000.0,27.9,28.5,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,
61,2016,2016-07-01,12,Allianz Parque,Gilberto Rodrigues Castro Junior,32834.0,43600.0,Palmeiras,Figueirense FC,Cuca,Vinícius Eutrópio,1.0,12.0,25500000.0,10250000.0,28.1,27.9,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,
62,2016,2016-07-13,14,Allianz Parque,Wilton Sampaio,40035.0,43600.0,Palmeiras,Santos FC,Cuca,Dorival Júnior,1.0,4.0,25750000.0,38550000.0,28.1,25.1,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,2016,2016-07-24,16,Allianz Parque,Wagner do Nascimento Magalhães,39400.0,43600.0,Palmeiras,Atlético-MG,Cuca,Marcelo Oliveira,1.0,7.0,26750000.0,29500000.0,28.2,30.8,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
64,2016,2016-08-07,19,Allianz Parque,Braulio da Silva Machado,30330.0,43600.0,Palmeiras,EC Vitória,Cuca,Vágner Mancini,2.0,13.0,26350000.0,11450000.0,28.3,26.5,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,2016,2016-08-21,21,Allianz Parque,Héber Lopes,29138.0,43600.0,Palmeiras,Ponte Preta,Cuca,Eduardo Baptista,1.0,9.0,26350000.0,10900000.0,28.9,28.2,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,
66,2016,2016-09-08,23,Allianz Parque,Sandro Ricci,39944.0,43600.0,Palmeiras,São Paulo,,,1.0,12.0,,,,,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
67,2016,2016-09-15,25,Allianz Parque,André Luiz de Freitas Castro,32885.0,43600.0,Palmeiras,Flamengo,Cuca,Zé Ricardo,1.0,2.0,43100000.0,25600000.0,26.9,27.9,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
68,2016,2016-09-24,27,Allianz Parque,Caio Max Augusto Vieira,30962.0,43600.0,Palmeiras,Coritiba FC,Cuca,Paulo César Carpegiani,1.0,13.0,45100000.0,9250000.0,25.7,28.6,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
69,2016,2016-10-13,30,Estádio Doutor Adhemar de Barros,Jailson Macedo Freitas,15709.0,20000.0,Palmeiras,Cruzeiro,Cuca,Mano Menezes,1.0,14.0,40100000.0,26050000.0,28.5,28.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
70,2016,2016-11-06,34,Allianz Parque,Péricles Bassols Pegado Cortez,31967.0,43600.0,Palmeiras,Internacional,Cuca,Celso Roth,1.0,16.0,39100000.0,21500000.0,27.8,27.9,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
71,2016,2016-11-20,36,Allianz Parque,Elmo Alves Resende Cunha,39690.0,43600.0,Palmeiras,Botafogo,Cuca,Jair Ventura,1.0,5.0,40600000.0,8150000.0,27.9,28.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
72,2016,2016-11-27,37,Allianz Parque,Anderson Daronco,24701.0,43600.0,Palmeiras,Chapecoense,Cuca,Caio Júnior,1.0,9.0,40600000.0,8650000.0,28.4,27.3,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
73,2016,2016-05-29,4,Estádio Urbano Caldeira,André Luiz de Freitas Castro,4468.0,20120.0,Santos FC,Internacional,Dorival Júnior,Argel Fucks,7.0,3.0,17500000.0,24500000.0,26.3,25.1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
74,2016,2016-06-05,6,Estádio Municipal Paulo Machado de Carvalho,Sandro Ricci,16530.0,37730.0,Santos FC,Botafogo,,,15.0,16.0,,,,,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,
75,2016,2016-06-16,8,Estádio Urbano Caldeira,Leandro Pedro Vuaden,4937.0,20120.0,Santos FC,Sport Recife,Dorival Júnior,Falcão,5.0,18.0,29750000.0,18250000.0,24.6,27.8,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
76,2016,2016-06-26,11,Estádio Urbano Caldeira,Raphael Claus,19748.0,20120.0,Santos FC,São Paulo,Dorival Júnior,Edgardo Bauza,5.0,8.0,38550000.0,26500000.0,25.1,26.2,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,
77,2016,2016-07-03,13,Estádio Urbano Caldeira,Bruno Arleu de Araújo,10322.0,20120.0,Santos FC,Chapecoense,Dorival Júnior,Guto Ferreira,6.0,8.0,38550000.0,10000000.0,25.1,27.6,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,
78,2016,2016-07-16,15,Estádio Urbano Caldeira,Marielson Alves Silva,11979.0,20120.0,Santos FC,Ponte Preta,Dorival Júnior,Eduardo Baptista,4.0,7.0,41000000.0,9950000.0,26.4,26.1,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,2016,2016-07-31,17,Estádio Urbano Caldeira,Wagner Reway,13830.0,20120.0,Santos FC,Cruzeiro,Dorival Júnior,Mano Menezes,4.0,19.0,14700000.0,30100000.0,27.5,28.7,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
80,2016,2016-08-04,18,Arena Pantanal,Dewson Fernando Freitas da Silva,21814.0,42968.0,Santos FC,Flamengo,Dorival Júnior,Zé Ricardo,2.0,5.0,12700000.0,23350000.0,25.8,28.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
81,2016,2016-08-14,20,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,10250.0,20120.0,Santos FC,Atlético-MG,Dorival Júnior,Marcelo Oliveira,5.0,2.0,12700000.0,33250000.0,26.6,31.3,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
82,2016,2016-08-28,22,Estádio Urbano Caldeira,Bruno Arleu de Araújo,11456.0,20120.0,Santos FC,Figueirense FC,Dorival Júnior,Tuca Guimarães,5.0,18.0,27200000.0,9750000.0,27.8,28.9,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
83,2016,2016-09-19,26,Estádio Municipal Paulo Machado de Carvalho,Francisco Carlos do Nascimento,28700.0,37700.0,Santos FC,Santa Cruz,Dorival Júnior,Doriva,4.0,19.0,26700000.0,9100000.0,27.3,28.2,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,
84,2016,2016-10-01,28,Estádio Urbano Caldeira,Péricles Bassols Pegado Cortez,5764.0,20120.0,Santos FC,Atlético-PR,Dorival Júnior,Paulo Autuori,4.0,6.0,27200000.0,13350000.0,28.4,25.7,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
85,2016,2016-10-06,29,Estádio Urbano Caldeira,Igor Junior Benevenuto,6263.0,20120.0,Santos FC,Fluminense,Dorival Júnior,Levir Culpi,4.0,5.0,18450000.0,22750000.0,28.1,27.5,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
86,2016,2016-10-29,33,Estádio Urbano Caldeira,Dewson Fernando Freitas da Silva,13574.0,20120.0,Santos FC,Palmeiras,Dorival Júnior,Cuca,4.0,1.0,26450000.0,40600000.0,28.0,26.1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
87,2016,2016-11-17,35,Estádio Urbano Caldeira,Wilton Sampaio,9258.0,20120.0,Santos FC,EC Vitória,Dorival Júnior,Argel Fucks,2.0,16.0,24300000.0,10700000.0,27.4,25.8,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,
88,2016,2016-12-11,38,Estádio Urbano Caldeira,Leandro Pedro Vuaden,7531.0,20120.0,Santos FC,América-MG,Dorival Júnior,Enderson Moreira,3.0,20.0,37500000.0,4200000.0,28.0,23.3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
89,2016,2016-05-21,2,Estádio General Sílvio Raulino de Oliveira,Jailson Macedo Freitas,3380.0,20000.0,Fluminense,Santa Cruz,Levir Culpi,Milton Mendes,7.0,2.0,28700000.0,4800000.0,29.2,29.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
90,2016,2016-05-29,4,Estádio General Sílvio Raulino de Oliveira,Marcelo Aparecido Ribeiro de Souza,4550.0,20000.0,Fluminense,Botafogo,,,12.0,8.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
91,2016,2016-06-17,8,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,21148.0,82238.0,Fluminense,Corinthians,Levir Culpi,Tite,9.0,4.0,28500000.0,32000000.0,26.7,26.7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
92,2016,2016-07-02,13,Estádio General Sílvio Raulino de Oliveira,Leandro Pedro Vuaden,917.0,20000.0,Fluminense,Coritiba FC,Levir Culpi,Pachequinho,12.0,16.0,23750000.0,10750000.0,29.6,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
93,2016,2016-07-17,15,Estádio Jornalista Mário Filho,Wilton Sampaio,9681.0,82238.0,Fluminense,Cruzeiro,,,11.0,16.0,,,,,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,
94,2016,2016-07-31,17,Estádio Jornalista Mário Filho,Igor Junior Benevenuto,9574.0,82238.0,Fluminense,Ponte Preta,Levir Culpi,Eduardo Baptista,12.0,8.0,25750000.0,9950000.0,27.2,27.6,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
95,2016,2016-09-03,18,Estádio Jornalista Mário Filho,Rodrigo Batista Raposo,6136.0,82238.0,Fluminense,Figueirense FC,Levir Culpi,Tuca Guimarães,8.0,15.0,23750000.0,8850000.0,27.7,28.1,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,
96,2016,2016-08-14,20,Estádio Jornalista Mário Filho,Diego Almeida Real,6775.0,82238.0,Fluminense,América-MG,Levir Culpi,Enderson Moreira,8.0,20.0,25000000.0,6600000.0,26.7,26.4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
97,2016,2016-09-16,25,Estádio Jornalista Mário Filho,Claudio Francisco Lima e Silva,8820.0,82238.0,Fluminense,Chapecoense,Levir Culpi,Caio Júnior,7.0,11.0,21800000.0,10150000.0,28.6,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,
98,2016,2016-10-18,31,Estádio Jornalista Mário Filho,Nielson Nogueira Dias,6664.0,82238.0,Fluminense,São Paulo,,,6.0,14.0,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,
