,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
3513,2023,2023-04-22,2,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,38598.0,,Fluminense,Athletico-PR,Fernando Diniz,Paulo Turra,1.0,11.0,3695.0,2730.0,30.7,27.9,2.0,0.0,1.0,0.0,10.0,6.0,13.0,20.0,20.0,13.0,1.0,2.0,3.0,1.0,14.0,10.0,6.0,4.0
3514,2023,2023-05-29,8,Estádio Olímpico Nilton Santos,Raphael Claus,23708.0,,Botafogo,América-MG,Luís Castro,Vagner Mancini,1.0,19.0,2280.0,890.0,28.8,28.4,2.0,0.0,1.0,0.0,7.0,0.0,9.0,11.0,11.0,9.0,1.0,4.0,2.0,3.0,18.0,4.0,4.0,2.0
3515,2023,2023-07-16,15,Estádio Beira-Rio,Rodrigo Jose Pereira de Lima,41823.0,,Internacional,Palmeiras,Mano Menezes,Abel Ferreira,11.0,6.0,4115.0,7345.0,29.9,27.4,0.0,0.0,0.0,0.0,4.0,7.0,18.0,13.0,13.0,17.0,5.0,4.0,1.0,2.0,9.0,16.0,4.0,5.0
3516,2023,2023-07-16,15,Ligga Arena,Rafael Rodrigo Klein,17091.0,,Athletico-PR,EC Bahia,,,8.0,16.0,5290.0,2760.0,26.2,26.6,2.0,0.0,2.0,0.0,5.0,3.0,14.0,9.0,9.0,13.0,6.0,5.0,4.0,0.0,15.0,8.0,5.0,2.0
3517,2023,2023-10-19,27,Estádio de Hailé Pinheiro,Rodrigo Jose Pereira de Lima,12685.0,,Goiás,São Paulo,Armando Evangelista,Dorival Júnior,18.0,11.0,713.0,3760.0,29.2,28.2,2.0,0.0,2.0,0.0,6.0,3.0,18.0,15.0,15.0,17.0,3.0,0.0,0.0,0.0,7.0,8.0,2.0,3.0
3518,2023,2023-12-03,37,Allianz Parque,Braulio da Silva Machado,29986.0,,Palmeiras,Fluminense,Abel Ferreira,Fernando Diniz,1.0,7.0,8200.0,2010.0,28.4,28.9,1.0,0.0,1.0,0.0,7.0,1.0,11.0,12.0,11.0,10.0,2.0,4.0,1.0,3.0,22.0,6.0,11.0,3.0
3519,2023,2023-06-22,11,Arena Fonte Nova,Wilton Sampaio,31013.0,47364.0,EC Bahia,Palmeiras,Renato Paiva,Abel Ferreira,14.0,2.0,3055.0,7130.0,26.7,27.4,1.0,0.0,0.0,0.0,6.0,8.0,18.0,16.0,16.0,18.0,2.0,2.0,6.0,7.0,9.0,10.0,4.0,6.0
3520,2023,2023-07-22,16,Arena Fonte Nova,André Luiz Skettino Policarpo Bento,43716.0,47364.0,EC Bahia,Corinthians,Renato Paiva,Vanderlei Luxemburgo,17.0,14.0,2405.0,4490.0,27.2,30.1,0.0,0.0,0.0,0.0,11.0,5.0,13.0,20.0,20.0,13.0,1.0,4.0,2.0,4.0,18.0,5.0,8.0,1.0
3521,2023,2023-08-20,20,Arena Fonte Nova,Arthur Gomes Rabelo,38452.0,47364.0,EC Bahia,RB Bragantino,Renato Paiva,Pedro Caixinha,16.0,7.0,2475.0,3130.0,28.1,23.8,4.0,0.0,2.0,0.0,4.0,7.0,11.0,18.0,17.0,10.0,7.0,1.0,1.0,5.0,13.0,11.0,3.0,2.0
3522,2023,2023-10-19,27,Arena Fonte Nova,Marcelo de Lima Henrique  ,31385.0,47364.0,EC Bahia,Internacional,Rogério Ceni,Eduardo Coudet,14.0,12.0,2335.0,3885.0,28.6,30.1,1.0,0.0,1.0,0.0,5.0,3.0,14.0,13.0,13.0,13.0,1.0,3.0,4.0,0.0,14.0,12.0,7.0,5.0
3523,2023,2023-10-21,28,Arena Fonte Nova,Rodrigo Jose Pereira de Lima,44761.0,47364.0,EC Bahia,Fortaleza,Rogério Ceni,Juan Pablo Vojvoda,13.0,8.0,2760.0,1110.0,27.5,31.0,2.0,0.0,1.0,0.0,7.0,2.0,23.0,13.0,13.0,22.0,5.0,1.0,0.0,5.0,16.0,10.0,10.0,4.0
3524,2023,2023-10-31,31,Arena Fonte Nova,Edina Alves Batista,34319.0,47364.0,EC Bahia,Fluminense,Rogério Ceni,Eduardo Barros,15.0,8.0,2335.0,1890.0,28.6,26.6,1.0,0.0,1.0,0.0,2.0,4.0,15.0,16.0,16.0,13.0,4.0,4.0,1.0,1.0,8.0,17.0,1.0,13.0
3525,2023,2023-08-06,18,Estádio São Januário,Luiz Flávio de Oliveira ,0.0,24584.0,Vasco da Gama,Grêmio,Ramón Díaz,Renato Portaluppi,18.0,4.0,3630.0,3560.0,25.9,28.6,1.0,0.0,0.0,0.0,5.0,7.0,19.0,17.0,17.0,19.0,3.0,4.0,1.0,1.0,11.0,12.0,4.0,4.0
3526,2023,2023-10-07,26,Estádio São Januário,Braulio da Silva Machado,20690.0,24584.0,Vasco da Gama,São Paulo,Ramón Díaz,Dorival Júnior,17.0,10.0,2915.0,3750.0,26.6,27.5,0.0,0.0,0.0,0.0,7.0,3.0,15.0,7.0,5.0,14.0,4.0,2.0,3.0,1.0,11.0,12.0,6.0,6.0
3527,2023,2023-10-19,27,Estádio São Januário,Leandro Pedro Vuaden,20255.0,24584.0,Vasco da Gama,Fortaleza,Ramón Díaz,Juan Pablo Vojvoda,16.0,8.0,2995.0,1495.0,27.5,29.4,1.0,0.0,0.0,0.0,6.0,6.0,7.0,9.0,8.0,6.0,4.0,8.0,1.0,1.0,18.0,12.0,7.0,6.0
