,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
0,2005,2005-10-08,31,Estádio Durival Britto e Silva,,,,Paraná,Fluminense,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,
1,2005,2005-04-23,1,Estádio Durival Britto e Silva,,,,Paraná,Goiás EC,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
2,2005,2005-08-21,21,Estádio Durival Britto e Silva,,,,Paraná,Vasco da Gama,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
3,2005,2005-08-28,23,Estádio Durival Britto e Silva,,,,Paraná,São Paulo,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,
4,2005,2005-06-26,9,Estádio Olímpico Nilton Santos,,,,Botafogo,Figueirense FC,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
5,2005,2005-07-31,16,Estádio Olímpico Nilton Santos,,,,Botafogo,Flamengo,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
6,2005,2005-08-26,22,Estádio Olímpico Nilton Santos,,,,Botafogo,Internacional,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
7,2005,2005-08-14,20,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Paraná,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
8,2005,2005-08-25,22,Estádio Governador Magalhães Pinto,,,,Cruzeiro,Flamengo,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
9,2005,2005-05-29,6,Estádio Jornalista Mário Filho,,,,Flamengo,Fluminense,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
10,2005,2005-07-29,15,Estádio Jornalista Mário Filho,,,,Flamengo,Palmeiras,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
11,2005,2005-04-24,1,Estádio Governador Plácido Castelo,,,,Fortaleza,Coritiba FC,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
12,2005,2005-06-19,8,Estádio Governador Plácido Castelo,,,,Fortaleza,Santos FC,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
13,2005,2005-04-30,2,Estádio de Hailé Pinheiro,,,,Goiás EC,São Caetano,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
14,2005,2005-05-07,3,Estádio de Hailé Pinheiro,,,,Goiás EC,Figueirense FC,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
15,2005,2005-10-26,34,Estádio de Hailé Pinheiro,,,,Goiás EC,Internacional,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
16,2005,2005-06-19,8,Estádio Alfredo Jaconi,,,,Juventude,Cruzeiro,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
17,2005,2005-09-23,27,Estádio Alfredo Jaconi,,,,Juventude,Coritiba FC,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
18,2005,2005-09-25,28,Estádio Alfredo Jaconi,,,,Juventude,Botafogo,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
19,2005,2005-11-03,36,Allianz Parque,,,,Palmeiras,Flamengo,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
20,2005,2005-07-03,10,Estádio Urbano Caldeira,,,,Santos FC,Juventude,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
21,2005,2005-07-28,15,Estádio Urbano Caldeira,,,,Santos FC,Ponte Preta,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
22,2005,2005-09-11,25,Estádio Urbano Caldeira,,,,Santos FC,Flamengo,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
23,2005,2005-10-01,29,Estádio Urbano Caldeira,,,,Santos FC,Fortaleza,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
24,2005,2005-11-13,38,Estádio Urbano Caldeira,,,,Santos FC,Internacional,,,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,
25,2005,2005-07-02,10,Estádio Jornalista Mário Filho,,,,Fluminense,Paraná,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
26,2005,2005-07-16,12,Estádio Jornalista Mário Filho,,,,Fluminense,São Caetano,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
27,2005,2005-10-06,30,Estádio Jornalista Mário Filho,,,,Fluminense,Corinthians,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
28,2005,2005-07-23,14,Estádio Cícero Pompeu de Toledo,,,,São Paulo,São Caetano,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
29,2005,2005-08-07,18,Estádio Cícero Pompeu de Toledo,,,,São Paulo,Goiás EC,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
30,2005,2005-06-26,9,Neo Química Arena,,,,Corinthians,Fluminense,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
31,2005,2005-08-06,18,Neo Química Arena,,,,Corinthians,São Caetano,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
32,2005,2005-07-17,12,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Botafogo,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,
33,2005,2005-09-18,26,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Fluminense,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
34,2005,2005-10-05,30,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Goiás EC,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
35,2005,2005-10-26,34,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Cruzeiro,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,
36,2005,2005-11-13,38,Estádio Major Antônio Couto Pereira,,,,Coritiba FC,Corinthians,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
37,2005,2005-08-11,19,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Vasco da Gama,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
38,2005,2005-10-28,34,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Corinthians,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
39,2005,2005-11-12,38,Estádio Estadual Jornalista Edgar Augusto Proença,,,,Paysandu SC,Atlético-MG,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
40,2005,2005-08-07,18,Estádio Moisés Lucarelli,,,,Ponte Preta,Coritiba FC,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,
41,2005,2005-08-25,22,Estádio Moisés Lucarelli,,,,Ponte Preta,Atlético-PR,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
42,2005,2005-10-28,34,Estádio Moisés Lucarelli,,,,Ponte Preta,Botafogo,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
43,2005,2005-05-08,3,Estádio Raimundo Sampaio,,,,Atlético-MG,Brasiliense-DF,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
44,2005,2005-05-29,6,Estádio Raimundo Sampaio,,,,Atlético-MG,Corinthians,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
45,2005,2005-07-28,15,Estádio Raimundo Sampaio,,,,Atlético-MG,São Paulo,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
46,2005,2005-09-11,25,Estádio Raimundo Sampaio,,,,Atlético-MG,Botafogo,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
47,2005,2005-10-05,30,Estádio Raimundo Sampaio,,,,Atlético-MG,Paraná,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
48,2005,2005-10-16,32,Estádio Raimundo Sampaio,,,,Atlético-MG,Cruzeiro,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
49,2005,2005-04-24,1,Arena da Baixada,,,,Atlético-PR,Ponte Preta,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
50,2005,2005-06-11,7,Arena da Baixada,,,,Atlético-PR,Figueirense FC,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
51,2005,2005-06-26,9,Arena da Baixada,,,,Atlético-PR,Fortaleza,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
52,2005,2005-07-28,15,Estádio Municipal Anacleto Campanella,,,,São Caetano,Botafogo,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
53,2005,2005-08-20,21,Estádio Municipal Anacleto Campanella,,,,São Caetano,Cruzeiro,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
54,2005,2005-08-27,23,Estádio Municipal Anacleto Campanella,,,,São Caetano,Goiás EC,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
55,2005,2005-09-22,27,Estádio Municipal Anacleto Campanella,,,,São Caetano,Figueirense FC,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
56,2005,2005-10-30,35,Estádio Municipal Anacleto Campanella,,,,São Caetano,São Paulo,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
57,2005,2005-04-24,1,Estádio Beira-Rio,,,,Internacional,Botafogo,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
58,2005,2005-07-29,15,Estádio Beira-Rio,,,,Internacional,Paraná,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,
