,ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
5803,2009,2009-07-29,15,Estádio Bruno José Daniel,Cleber Wellington Abade,17219.0,,Santo André,Corinthians,,,13.0,6.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5804,2009,2009-07-30,15,Estádio Cícero Pompeu de Toledo,Héber Lopes,13323.0,,São Paulo,Grêmio,,,11.0,8.0,,,,,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5805,2009,2009-08-02,16,Arena da Baixada,Carlos Simon,13306.0,,Atlético-PR,Fluminense,,,18.0,19.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5806,2009,2009-08-02,16,Estádio Manoel Barradas,Franscisco Carlos do Nascimento,17519.0,,EC Vitória,São Paulo,,,5.0,11.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5807,2009,2009-08-09,18,Estádio Cícero Pompeu de Toledo,Alício Pena Junior,28200.0,,São Paulo,Goiás EC,,,5.0,2.0,,,,,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5808,2009,2009-08-19,20,Estádio Cícero Pompeu de Toledo,Arilson Bispo da Anunciação,22072.0,,São Paulo,Fluminense,,,4.0,19.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5809,2009,2009-08-23,21,Arena da Baixada,Marcelo de Lima Henrique,22999.0,,Atlético-PR,São Paulo,,,14.0,3.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5810,2009,2009-08-30,22,Estádio Cícero Pompeu de Toledo,Héber Lopes,41083.0,,São Paulo,Palmeiras,,,4.0,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5811,2009,2009-09-06,23,Estádio Governador Magalhães Pinto,Luís Antônio Silva Santos,28303.0,,Cruzeiro,São Paulo,,,13.0,4.0,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,
5812,2009,2009-09-12,24,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,29498.0,,São Paulo,Avaí FC,,,3.0,7.0,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5813,2009,2009-09-30,27,Estádio Eládio de Barros Carvalho,Franscisco Carlos do Nascimento,16027.0,,Náutico,São Paulo,,,16.0,2.0,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,
5814,2009,2009-10-28,32,Estádio Cícero Pompeu de Toledo,Sandro Ricci,34203.0,,São Paulo,Internacional,,,4.0,3.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5815,2009,2009-10-31,33,Estádio Cícero Pompeu de Toledo,Wilson Luiz Seneme,39636.0,,São Paulo,Barueri,,,2.0,10.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5816,2009,2009-11-14,35,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,53204.0,,São Paulo,EC Vitória,,,1.0,13.0,,,,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5817,2009,2009-12-06,38,Estádio Cícero Pompeu de Toledo,Sandro Ricci,30937.0,,São Paulo,Sport Recife,,,4.0,20.0,,,,,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5818,2009,2009-05-16,2,Estádio Jornalista Mário Filho,Francisco de Assis Almeida Filho,18351.0,,Flamengo,Avaí FC,Cuca,Silas,19.0,9.0,29350000.0,1200000.0,26.0,27.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5819,2009,2009-05-31,4,Estádio Jornalista Mário Filho,Leonardo Gaciba da Silva,68217.0,,Flamengo,Atlético-PR,Cuca,Geninho,10.0,20.0,36050000.0,9000000.0,26.8,24.3,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5820,2009,2009-06-21,7,Estádio Jornalista Mário Filho,José Henrique de Carvalho,15864.0,,Flamengo,Internacional,Cuca,Tite,15.0,2.0,33550000.0,14600000.0,26.0,26.7,4.0,0.0,3.0,0.0,,,,,,,,,,,,,,
5821,2009,2009-07-04,9,Estádio Jornalista Mário Filho,Nielson Nogueira Dias,20296.0,,Flamengo,EC Vitória,Cuca,Paulo César Carpegiani,8.0,3.0,35850000.0,10250000.0,27.0,24.5,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5822,2009,2009-07-22,13,Estádio Jornalista Mário Filho,Cláudio Luciano Mercante Júnior,27592.0,,Flamengo,Barueri,Cuca,Estevam Soares,10.0,4.0,26600000.0,5050000.0,26.3,27.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5823,2009,2009-09-06,23,Estádio Jornalista Mário Filho,Sandro Ricci,20877.0,,Fluminense,Náutico,Cuca,Geninho,20.0,17.0,11200000.0,4750000.0,25.2,27.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5824,2009,2009-10-29,32,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,12037.0,,Fluminense,Atlético-MG,Cuca,Celso Roth,20.0,2.0,16300000.0,16600000.0,24.0,27.5,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5825,2009,2009-11-08,34,Estádio Jornalista Mário Filho,Carlos Simon,66884.0,,Fluminense,Palmeiras,Cuca,Muricy Ramalho,19.0,1.0,14850000.0,34200000.0,23.3,25.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5826,2009,2009-11-15,35,Estádio Jornalista Mário Filho,Salvio Fagundes Filho,52511.0,,Fluminense,Atlético-PR,Cuca,Antônio Lopes,17.0,14.0,14850000.0,8100000.0,23.3,24.3,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5827,2009,2009-11-29,37,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,52408.0,,Fluminense,EC Vitória,Cuca,Vágner Mancini,17.0,13.0,16100000.0,7250000.0,24.1,27.9,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5828,2009,2009-05-17,2,Estádio Beira-Rio,Djalma José Beltrami Teixeira,29735.0,,Internacional,Palmeiras,Tite,Vanderlei Luxemburgo,5.0,3.0,12850000.0,28550000.0,25.7,25.5,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5829,2009,2009-05-31,4,Estádio Beira-Rio,Nielson Nogueira Dias,13023.0,,Internacional,Avaí FC,Tite,Silas,1.0,13.0,9750000.0,750000.0,25.6,27.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5830,2009,2009-06-14,6,Estádio Beira-Rio,Celio Amorim,17302.0,,Internacional,EC Vitória,Tite,Paulo César Carpegiani,1.0,4.0,9400000.0,6700000.0,26.0,24.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5831,2009,2009-06-28,8,Estádio Beira-Rio,Wilton Sampaio,9763.0,,Internacional,Coritiba FC,Tite,Renê Simões,2.0,15.0,10800000.0,14300000.0,26.1,26.3,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5832,2009,2009-07-15,11,Estádio Beira-Rio,Evandro Rogerio Roman,6346.0,,Internacional,Fluminense,Tite,Vinícius Eutrópio,2.0,17.0,24900000.0,18900000.0,28.7,27.2,4.0,2.0,2.0,0.0,,,,,,,,,,,,,,
5833,2009,2009-09-02,17,Estádio Beira-Rio,Franscisco Carlos do Nascimento,17127.0,,Internacional,Atlético-MG,Tite,Celso Roth,4.0,2.0,18750000.0,13950000.0,27.5,24.1,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5834,2009,2009-08-10,18,Estádio Beira-Rio,Salvio Fagundes Filho,16650.0,,Internacional,Sport Recife,Tite,Péricles Chamusca,3.0,20.0,20400000.0,6700000.0,26.6,29.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5835,2009,2009-08-30,22,Estádio Beira-Rio,Ricardo Marques Ribeiro,29820.0,,Internacional,Goiás EC,Tite,Hélio dos Anjos,3.0,2.0,19350000.0,11150000.0,27.9,28.8,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5836,2009,2009-09-27,26,Estádio Beira-Rio,Sandro Ricci,10447.0,,Internacional,Flamengo,Tite,Andrade,3.0,8.0,24700000.0,21800000.0,27.9,28.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5837,2009,2009-05-09,1,Estádio Aderbal Ramos da Silva,Rodrigo Nunes de Sá,8344.0,,Avaí FC,Atlético-MG,Silas,Celso Roth,9.0,8.0,1200000.0,8900000.0,27.1,25.9,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,
5838,2009,2009-06-07,5,Estádio Aderbal Ramos da Silva,Leonardo Gaciba da Silva,12553.0,,Avaí FC,São Paulo,Silas,Muricy Ramalho,15.0,8.0,1100000.0,31900000.0,26.7,26.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5839,2009,2009-06-20,7,Estádio Aderbal Ramos da Silva,Paulo César de Oliveira,9142.0,,Avaí FC,Fluminense,Silas,Carlos Alberto Parreira,19.0,6.0,1500000.0,23050000.0,26.2,26.3,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,
5840,2009,2009-07-22,13,Estádio Aderbal Ramos da Silva,Felipe Gomes da Silva,12204.0,,Avaí FC,Grêmio,Silas,Paulo Autuori,14.0,7.0,3800000.0,21000000.0,25.3,26.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5841,2009,2009-07-30,15,Estádio Aderbal Ramos da Silva,Sandro Ricci,9556.0,,Avaí FC,EC Vitória,Silas,Paulo César Carpegiani,10.0,3.0,4200000.0,10500000.0,25.8,25.4,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5842,2009,2009-08-05,17,Estádio Aderbal Ramos da Silva,André Luiz de Freitas Castro,9140.0,,Avaí FC,Santo André,Silas,Alexandre Gallo,10.0,14.0,4200000.0,5100000.0,25.8,27.5,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5843,2009,2009-08-15,19,Estádio Aderbal Ramos da Silva,Wilton Sampaio,9223.0,,Avaí FC,Náutico,Silas,Geninho,7.0,17.0,4400000.0,4600000.0,25.4,26.2,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5844,2009,2009-08-23,21,Estádio Aderbal Ramos da Silva,Luiz Flávio de Oliveira,14777.0,,Avaí FC,Flamengo,Silas,Andrade,7.0,12.0,4200000.0,19800000.0,25.9,24.6,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5845,2009,2009-09-20,25,Estádio Aderbal Ramos da Silva,Wagner Reway,9902.0,,Avaí FC,Barueri,Silas,Diego Cerri,10.0,8.0,8150000.0,7000000.0,25.9,26.6,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5846,2009,2009-10-31,33,Estádio Aderbal Ramos da Silva,Renato Cardoso da Conceição,7246.0,,Avaí FC,Atlético-PR,Silas,Antônio Lopes,11.0,14.0,5750000.0,7050000.0,26.0,23.6,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5847,2009,2009-10-28,32,Arena Barueri,Héber Lopes,10354.0,,Barueri,Flamengo,Goiano,Andrade,12.0,5.0,6500000.0,30800000.0,26.4,27.8,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5848,2009,2009-11-08,34,Arena Barueri,Edivaldo Elias da Silva,2789.0,,Barueri,Internacional,Goiano,Mário Sérgio,11.0,5.0,5750000.0,26100000.0,25.8,27.3,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5849,2009,2009-11-15,35,Arena Barueri,Jailson Macedo Freitas,3432.0,,Barueri,Botafogo,Goiano,Estevam Soares,11.0,15.0,6800000.0,6600000.0,26.5,27.2,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5850,2009,2009-12-06,38,Arena Barueri,Ricardo Marques Ribeiro,1741.0,,Barueri,Atlético-PR,Goiano,Antônio Lopes,12.0,14.0,5900000.0,6350000.0,26.8,22.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5851,2009,2009-08-09,18,Estádio Jornalista Mário Filho,Evandro Rogerio Roman,47068.0,,Flamengo,Corinthians,Andrade,Mano Menezes,11.0,9.0,27150000.0,15700000.0,27.3,25.2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5852,2009,2009-08-20,20,Estádio Jornalista Mário Filho,Rodrigo Martins Cintra,12273.0,,Flamengo,Cruzeiro,Andrade,Adilson Batista,10.0,14.0,19850000.0,21100000.0,24.0,26.2,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,
5853,2009,2009-08-29,22,Estádio Jornalista Mário Filho,Wilton Sampaio,13531.0,,Flamengo,Santo André,Andrade,Alexandre Gallo,13.0,15.0,18100000.0,2950000.0,27.4,27.1,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5854,2009,2009-09-12,24,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,26995.0,,Flamengo,Sport Recife,Andrade,Péricles Chamusca,11.0,19.0,25600000.0,7600000.0,28.5,28.7,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5855,2009,2009-09-20,25,Estádio Jornalista Mário Filho,Wilton Sampaio,47921.0,,Flamengo,Coritiba FC,Andrade,Ney Franco,11.0,15.0,25800000.0,10600000.0,28.3,26.3,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5856,2009,2009-10-04,27,Estádio Jornalista Mário Filho,Marcelo de Lima Henrique,78409.0,,Flamengo,Fluminense,Andrade,Cuca,8.0,20.0,24800000.0,9250000.0,27.7,25.8,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5857,2009,2009-10-31,33,Estádio Jornalista Mário Filho,Nielson Nogueira Dias,77063.0,,Flamengo,Santos FC,Andrade,Vanderlei Luxemburgo,5.0,13.0,30100000.0,9650000.0,28.8,24.5,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5858,2009,2009-11-22,36,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,78639.0,,Flamengo,Goiás EC,Andrade,Hélio dos Anjos,2.0,8.0,30600000.0,10850000.0,28.3,26.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5859,2009,2009-05-24,3,Arena da Baixada,Elmo Alves Resende Cunha,14172.0,,Atlético-PR,Náutico,Geninho,Waldemar Lemos,18.0,3.0,8000000.0,6100000.0,23.9,24.8,2.0,3.0,2.0,0.0,,,,,,,,,,,,,,
5860,2009,2009-07-29,15,Estádio Eládio de Barros Carvalho,Jailson Macedo Freitas,13511.0,,Náutico,Santos FC,Geninho,Vanderlei Luxemburgo,20.0,12.0,6050000.0,10850000.0,24.7,26.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
5861,2009,2009-08-05,17,Estádio Eládio de Barros Carvalho,Arilson Bispo da Anunciação,15041.0,,Náutico,Corinthians,Geninho,Mano Menezes,19.0,5.0,4400000.0,17150000.0,26.5,26.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5862,2009,2009-08-08,18,Estádio Eládio de Barros Carvalho,Wagner Reway,13434.0,,Náutico,Santo André,Geninho,Alexandre Gallo,18.0,14.0,5650000.0,4200000.0,26.9,28.8,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5863,2009,2009-08-20,20,Estádio Eládio de Barros Carvalho,Evandro Rogerio Roman,13246.0,,Náutico,Goiás EC,Geninho,Hélio dos Anjos,18.0,3.0,6050000.0,10700000.0,26.5,26.6,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5864,2009,2009-08-29,22,Estádio Eládio de Barros Carvalho,Alício Pena Junior,14099.0,,Náutico,Atlético-PR,Geninho,Antônio Lopes,18.0,14.0,4250000.0,9800000.0,27.0,24.3,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,
5865,2009,2009-09-19,25,Estádio Eládio de Barros Carvalho,Héber Lopes,14355.0,,Náutico,Atlético-MG,Geninho,Celso Roth,16.0,4.0,5200000.0,16500000.0,26.8,25.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5866,2009,2009-10-12,29,Estádio Eládio de Barros Carvalho,Wagner Tardelli Azevedo,17027.0,,Náutico,Palmeiras,Geninho,Muricy Ramalho,18.0,1.0,5400000.0,16800000.0,28.0,26.2,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,
5867,2009,2009-10-24,31,Estádio Eládio de Barros Carvalho,Leandro Pedro Vuaden,13249.0,,Náutico,Barueri,Geninho,Diego Cerri,18.0,12.0,4650000.0,7300000.0,26.6,26.6,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5868,2009,2009-05-16,2,Estádio Governador Magalhães Pinto,Wilson Luiz Seneme,17263.0,,Atlético-MG,Grêmio,Celso Roth,Marcelo Rospide,8.0,10.0,9450000.0,17900000.0,26.5,26.2,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5869,2009,2009-05-30,4,Estádio Governador Magalhães Pinto,Cláudio Luciano Mercante Júnior,26663.0,,Atlético-MG,Santo André,Celso Roth,Sérgio Guedes,3.0,7.0,8900000.0,2780000.0,26.6,29.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5870,2009,2009-06-14,6,Estádio Governador Magalhães Pinto,Franscisco Carlos do Nascimento,40820.0,,Atlético-MG,Náutico,Celso Roth,Márcio Bittencourt,2.0,5.0,7450000.0,6600000.0,26.5,26.2,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5871,2009,2009-07-23,13,Estádio Governador Magalhães Pinto,Wilson Luiz Seneme,55713.0,,Atlético-MG,Fluminense,Celso Roth,Renato Gaúcho,1.0,19.0,11200000.0,19500000.0,26.5,25.9,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5872,2009,2009-07-26,14,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,59991.0,,Atlético-MG,Goiás EC,Celso Roth,Hélio dos Anjos,1.0,7.0,11100000.0,8850000.0,25.9,26.7,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5873,2009,2009-08-20,20,Estádio Governador Magalhães Pinto,Héber Lopes,18567.0,,Atlético-MG,Avaí FC,Celso Roth,Silas,5.0,6.0,11400000.0,4400000.0,24.2,25.4,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,
5874,2009,2009-08-30,22,Estádio Governador Magalhães Pinto,Paulo César de Oliveira,19781.0,,Atlético-MG,Sport Recife,Celso Roth,Péricles Chamusca,6.0,19.0,9550000.0,8200000.0,24.3,29.5,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5875,2009,2009-09-27,26,Estádio Governador Magalhães Pinto,Wilton Sampaio,36294.0,,Atlético-MG,Santos FC,Celso Roth,Vanderlei Luxemburgo,5.0,11.0,16000000.0,12850000.0,26.5,27.2,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5876,2009,2009-10-03,27,Estádio Governador Magalhães Pinto,Cláudio Luciano Mercante Júnior,44707.0,,Atlético-MG,Barueri,Celso Roth,Diego Cerri,5.0,11.0,16000000.0,5450000.0,26.5,26.8,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5877,2009,2009-10-24,31,Estádio Governador Magalhães Pinto,Elmo Alves Resende Cunha,57901.0,,Atlético-MG,EC Vitória,Celso Roth,Vágner Mancini,2.0,9.0,14900000.0,7500000.0,26.5,27.5,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5878,2009,2009-05-17,2,Estádio Olímpico Nilton Santos,Carlos Simon,14528.0,,Botafogo,Corinthians,Ney Franco,Mano Menezes,12.0,17.0,6700000.0,27600000.0,24.2,26.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5879,2009,2009-06-13,6,Estádio Olímpico Nilton Santos,Evandro Rogerio Roman,6535.0,,Botafogo,Santos FC,Ney Franco,Vágner Mancini,18.0,3.0,7250000.0,13200000.0,26.7,28.7,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5880,2009,2009-07-25,14,Estádio Olímpico Nilton Santos,Evandro Rogerio Roman,8523.0,,Botafogo,Internacional,Ney Franco,Tite,16.0,3.0,8700000.0,22200000.0,27.2,27.2,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,
5881,2009,2009-08-08,18,Estádio Olímpico Nilton Santos,Francisco de Assis Almeida Filho,11454.0,,Botafogo,Atlético-PR,Ney Franco,Antônio Lopes,13.0,16.0,8500000.0,10000000.0,27.6,24.5,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5882,2009,2009-08-19,20,Estádio Major Antônio Couto Pereira,Péricles Bassols Pegado Cortez,16381.0,,Coritiba FC,Palmeiras,Ney Franco,Muricy Ramalho,16.0,2.0,11900000.0,15200000.0,27.8,25.2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5883,2009,2009-08-29,22,Estádio Major Antônio Couto Pereira,Salvio Fagundes Filho,15040.0,,Coritiba FC,Avaí FC,Ney Franco,Silas,17.0,5.0,10150000.0,5250000.0,27.3,25.6,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5884,2009,2009-09-16,24,Estádio Major Antônio Couto Pereira,Elmo Alves Resende Cunha,32744.0,,Coritiba FC,Corinthians,Ney Franco,Mano Menezes,15.0,6.0,9500000.0,23200000.0,26.4,24.9,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5885,2009,2009-09-27,26,Estádio Major Antônio Couto Pereira,Leonardo Gaciba da Silva,12685.0,,Coritiba FC,Náutico,Ney Franco,Geninho,15.0,16.0,11100000.0,5350000.0,28.1,27.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5886,2009,2009-10-04,27,Estádio Major Antônio Couto Pereira,Nielson Nogueira Dias,21159.0,,Coritiba FC,Internacional,Ney Franco,Tite,15.0,4.0,11700000.0,24700000.0,27.6,27.9,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5887,2009,2009-10-10,29,Estádio Major Antônio Couto Pereira,Péricles Bassols Pegado Cortez,15874.0,,Coritiba FC,Barueri,Ney Franco,Diego Cerri,15.0,13.0,10000000.0,7100000.0,26.5,25.8,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,
5888,2009,2009-11-01,33,Estádio Major Antônio Couto Pereira,Paulo Henrique de Godoy Bezerra,11808.0,,Coritiba FC,EC Vitória,Ney Franco,Vágner Mancini,15.0,12.0,11500000.0,8450000.0,27.2,28.1,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,
5889,2009,2009-11-14,35,Estádio Major Antônio Couto Pereira,Paulo César de Oliveira,17825.0,,Coritiba FC,Atlético-MG,Ney Franco,Celso Roth,16.0,4.0,11100000.0,16800000.0,27.9,27.6,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5890,2009,2009-08-19,20,Arena Barueri,Antonio Hora Filho,2243.0,,Barueri,Sport Recife,Diego Cerri,Péricles Chamusca,8.0,20.0,4850000.0,8050000.0,25.7,27.9,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5891,2009,2009-08-26,22,Arena Barueri,Salvio Fagundes Filho,9665.0,,Barueri,Corinthians,Diego Cerri,Mano Menezes,7.0,8.0,4900000.0,8500000.0,26.2,25.1,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,
5892,2009,2009-09-26,26,Arena Barueri,Djalma José Beltrami Teixeira,3364.0,,Barueri,Cruzeiro,Diego Cerri,Adilson Batista,10.0,13.0,6600000.0,20450000.0,25.8,26.5,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,
5893,2009,2009-10-07,28,Arena Barueri,Cleber Wellington Abade,1680.0,,Barueri,Santo André,Diego Cerri,Sérgio Soares,11.0,17.0,6700000.0,4100000.0,26.2,29.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5894,2009,2009-10-17,30,Arena Barueri,Marcelo de Lima Henrique,3684.0,,Barueri,Santos FC,Diego Cerri,Vanderlei Luxemburgo,11.0,13.0,7400000.0,11100000.0,26.1,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5895,2009,2009-05-23,3,Estádio Municipal Paulo Machado de Carvalho,Wilson Luiz Seneme,10845.0,,Corinthians,Barueri,Mano Menezes,Estevam Soares,17.0,13.0,15450000.0,550000.0,25.0,26.5,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,
5896,2009,2009-06-06,5,Estádio Municipal Paulo Machado de Carvalho,Djalma José Beltrami Teixeira,5735.0,,Corinthians,Coritiba FC,Mano Menezes,Renê Simões,14.0,20.0,20300000.0,12250000.0,25.3,25.8,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,
